SpireID, Dept, Number, Days, StartTime, EndTime, Associated, SectionNum, PrimaryClass, Instructor, CourseName, GenEd
"37975","Journalism","JOURNAL  497P","","2:30:00PM","5:30:00PM","","","true","","",""
"34329","Journalism","JOURNAL  498Y","","9:05:00AM","1:00:00AM","","","true","","",""
"34325","Journalism","JOURNAL  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"34333","Journalism","JOURNAL  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"34326","Journalism","JOURNAL  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"34327","Journalism","JOURNAL  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"39629","Judaic Studies","JUDAIC  101","","1:00:00AM","1:00:00AM","","","true","","",""
"34360","Judaic Studies","JUDAIC  101","","1:00:00PM","2:15:00PM","","","true","","",""
"34381","Judaic Studies","JUDAIC  102","","","","","","true","","",""
"34372","Judaic Studies","JUDAIC  102","","9:30:00AM","0:45:00AM","","","true","","",""
"34380","Judaic Studies","JUDAIC  102","","1:00:00PM","2:15:00PM","","","true","","",""
"39864","Judaic Studies","JUDAIC  196","","4:40:00PM","5:55:00PM","","","true","","",""
"34361","Judaic Studies","JUDAIC  196H","","1:00:00AM","1:00:00AM","","","true","","",""
"34377","Judaic Studies","JUDAIC  296","","1:00:00AM","1:00:00AM","","","true","","",""
"34362","Judaic Studies","JUDAIC  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"34374","Judaic Studies","JUDAIC  298","","1:00:00AM","1:00:00AM","","","true","","",""
"34363","Judaic Studies","JUDAIC  319","","1:00:00AM","1:00:00AM","","","true","","",""
"34384","Judaic Studies","JUDAIC  319","","2:30:00PM","3:45:00PM","","","true","","",""
"34385","Judaic Studies","JUDAIC  319","","1:00:00PM","2:15:00PM","","","false","","",""
"34386","Judaic Studies","JUDAIC  319","","2:30:00PM","3:45:00PM","","","false","","",""
"34387","Judaic Studies","JUDAIC  319","","1:00:00PM","2:15:00PM","","","false","","",""
"34388","Judaic Studies","JUDAIC  319","","","","","","false","","",""
"34389","Judaic Studies","JUDAIC  319","","9:30:00AM","0:45:00AM","","","false","","",""
"39656","Judaic Studies","JUDAIC  319","","","","","","false","","",""
"39657","Judaic Studies","JUDAIC  344","","9:30:00AM","0:45:00AM","","","false","","",""
"39543","Judaic Studies","JUDAIC  363","","4:40:00PM","7:30:00PM","","","true","","",""
"34383","Judaic Studies","JUDAIC  374","","4:00:00PM","6:30:00PM","","","true","","",""
"34379","Judaic Studies","JUDAIC  395A","","1:00:00PM","2:15:00PM","","","true","","",""
"37878","Judaic Studies","JUDAIC  396","","","","","","true","","",""
"34364","Judaic Studies","JUDAIC  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"34375","Judaic Studies","JUDAIC  398","","1:00:00AM","1:00:00AM","","","true","","",""
"34365","Judaic Studies","JUDAIC  398R","","1:00:00AM","1:00:00AM","","","true","","",""
"34366","Judaic Studies","JUDAIC  398W","","1:00:00AM","1:00:00AM","","","true","","",""
"34373","Judaic Studies","JUDAIC  494JI","","1:00:00AM","1:00:00AM","","","true","","",""
"37882","Judaic Studies","JUDAIC  496","","9:30:00AM","0:45:00AM","","","true","","",""
"34367","Judaic Studies","JUDAIC  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"34376","Judaic Studies","JUDAIC  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"34368","Judaic Studies","JUDAIC  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"34369","Judaic Studies","JUDAIC  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"34370","Judaic Studies","JUDAIC  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"34371","Judaic Studies","JUDAIC  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33240","Kinesiology","KIN  100","","","","","","true","","",""
"33247","Kinesiology","KIN  100","","","","","","false","","",""
"33248","Kinesiology","KIN  100","","","","","","false","","",""
"33249","Kinesiology","KIN  100","","","","","","false","","",""
"33250","Kinesiology","KIN  100","","","","","","false","","",""
"33251","Kinesiology","KIN  100","","","","","","false","","",""
"33252","Kinesiology","KIN  100","","","","","","false","","",""
"33253","Kinesiology","KIN  100","","","","","","false","","",""
"33254","Kinesiology","KIN  100","","","","","","false","","",""
"33255","Kinesiology","KIN  100","","1:00:00PM","1:50:00PM","","","false","","",""
"33256","Kinesiology","KIN  110","","2:30:00PM","3:20:00PM","","","false","","",""
"33241","Kinesiology","KIN  110","","1:25:00PM","2:15:00PM","","","false","","",""
"33257","Kinesiology","KIN  110","","","","","","false","","",""
"33258","Kinesiology","KIN  110","","","","","","false","","",""
"33259","Kinesiology","KIN  110","","","","","","false","","",""
"33260","Kinesiology","KIN  110","","","","","","false","","",""
"33261","Kinesiology","KIN  110","","","","","","false","","",""
"33262","Kinesiology","KIN  110","","","","","","false","","",""
"33263","Kinesiology","KIN  110","","","","","","false","","",""
"33264","Kinesiology","KIN  110","","9:30:00AM","0:20:00AM","","","false","","",""
"33265","Kinesiology","KIN  110","","","","","","false","","",""
"33266","Kinesiology","KIN  196","","","","","","false","","",""
"33213","Kinesiology","KIN  196H","","","","","","false","","",""
"33239","Kinesiology","KIN  215","","1:00:00AM","1:00:00AM","","","true","","",""
"33242","Kinesiology","KIN  215","","","","","","true","","",""
"33267","Kinesiology","KIN  215","","8:00:00AM","8:50:00AM","","","false","","",""
"33268","Kinesiology","KIN  270","","8:00:00AM","8:50:00AM","","","false","","",""
"33288","Kinesiology","KIN  271","","8:00:00AM","8:50:00AM","","","true","","",""
"33289","Kinesiology","KIN  271","","2:30:00PM","3:20:00PM","","","true","","",""
"33290","Kinesiology","KIN  271","","3:35:00PM","4:25:00PM","","","true","","",""
"33291","Kinesiology","KIN  271","","","","","","true","","",""
"33292","Kinesiology","KIN  271","","1:00:00PM","1:50:00PM","","","true","","",""
"33293","Kinesiology","KIN  271","","2:30:00PM","3:20:00PM","","","true","","",""
"33294","Kinesiology","KIN  271","","3:35:00PM","4:25:00PM","","","true","","",""
"33295","Kinesiology","KIN  271","","","","","","true","","",""
"33296","Kinesiology","KIN  271","","3:35:00PM","4:25:00PM","","","true","","",""
"33297","Kinesiology","KIN  271","","","","","","true","","",""
"33298","Kinesiology","KIN  271","","1:00:00PM","1:50:00PM","","","true","","",""
"33325","Kinesiology","KIN  271","","2:30:00PM","3:20:00PM","","","true","","",""
"33208","Kinesiology","KIN  272","","3:35:00PM","4:25:00PM","","","true","","",""
"33299","Kinesiology","KIN  273","","9:05:00AM","9:55:00AM","","","true","","",""
"33300","Kinesiology","KIN  273","","","","","","true","","",""
"33301","Kinesiology","KIN  273","","","","","","true","","",""
"33302","Kinesiology","KIN  273","","8:00:00AM","8:50:00AM","","","true","","",""
"33303","Kinesiology","KIN  273","","9:30:00AM","0:20:00AM","","","true","","",""
"33304","Kinesiology","KIN  273","","","","","","true","","",""
"33305","Kinesiology","KIN  273","","1:25:00PM","2:15:00PM","","","true","","",""
"33306","Kinesiology","KIN  273","","2:30:00PM","3:20:00PM","","","true","","",""
"33307","Kinesiology","KIN  273","","8:00:00AM","8:50:00AM","","","true","","",""
"33308","Kinesiology","KIN  273","","9:30:00AM","0:20:00AM","","","true","","",""
"33309","Kinesiology","KIN  273","","","","","","true","","",""
"33326","Kinesiology","KIN  296","","","","","","true","","",""
"33214","Kinesiology","KIN  296","","1:00:00AM","1:00:00AM","","","true","","",""
"33177","Kinesiology","KIN  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"33237","Kinesiology","KIN  297G","","1:00:00AM","1:00:00AM","","","true","","",""
"33318","Kinesiology","KIN  297WP","","","","","","true","","",""
"33317","Kinesiology","KIN  297WP","","9:30:00AM","0:45:00AM","","","true","","",""
"39881","Kinesiology","KIN  311","","1:00:00AM","1:00:00AM","","","false","","",""
"33323","Kinesiology","KIN  340","","","","","","true","","",""
"33280","Kinesiology","KIN  340","","","","","","true","","",""
"33281","Kinesiology","KIN  340","","","","","","false","","",""
"33286","Kinesiology","KIN  340","","","","","","false","","",""
"33287","Kinesiology","KIN  340","","1:00:00PM","2:15:00PM","","","false","","",""
"33312","Kinesiology","KIN  340","","","","","","false","","",""
"38232","Kinesiology","KIN  340","","","","","","false","","",""
"38233","Kinesiology","KIN  340","","1:00:00PM","2:15:00PM","","","false","","",""
"38229","Kinesiology","KIN  340","","1:00:00AM","1:00:00AM","","","true","","",""
"38231","Kinesiology","KIN  355","","1:00:00PM","2:15:00PM","","","false","","",""
"33275","Kinesiology","KIN  355","","1:00:00PM","2:15:00PM","","","true","","",""
"33178","Kinesiology","KIN  355","","","","","","false","","",""
"33179","Kinesiology","KIN  355","","","","","","false","","",""
"33180","Kinesiology","KIN  355","","","","","","false","","",""
"33181","Kinesiology","KIN  355","","","","","","false","","",""
"33182","Kinesiology","KIN  390T","","4:00:00PM","5:15:00PM","","","false","","",""
"33322","Kinesiology","KIN  394AI","","8:00:00AM","9:15:00AM","","","true","","",""
"33193","Kinesiology","KIN  394AI","","1:00:00PM","2:15:00PM","","","true","","",""
"33194","Kinesiology","KIN  394AI","","8:00:00AM","9:15:00AM","","","false","","",""
"33195","Kinesiology","KIN  394AI","","8:00:00AM","9:15:00AM","","","false","","",""
"33196","Kinesiology","KIN  394AI","","9:30:00AM","0:45:00AM","","","false","","",""
"33197","Kinesiology","KIN  394AI","","9:30:00AM","0:45:00AM","","","false","","",""
"33198","Kinesiology","KIN  394AI","","","","","","false","","",""
"33199","Kinesiology","KIN  394AI","","","","","","false","","",""
"33200","Kinesiology","KIN  394AI","","1:00:00PM","2:15:00PM","","","false","","",""
"33201","Kinesiology","KIN  394AI","","1:00:00PM","2:15:00PM","","","false","","",""
"38237","Kinesiology","KIN  394AI","","2:30:00PM","3:45:00PM","","","false","","",""
"38239","Kinesiology","KIN  396","","2:30:00PM","3:45:00PM","","","false","","",""
"33215","Kinesiology","KIN  396","","1:00:00AM","1:00:00AM","","","true","","",""
"33184","Kinesiology","KIN  396","","1:00:00AM","1:00:00AM","","","true","","",""
"33185","Kinesiology","KIN  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"39527","Kinesiology","KIN  397AB","","1:00:00AM","1:00:00AM","","","true","","",""
"39528","Kinesiology","KIN  397AB","","","","","","true","","",""
"39529","Kinesiology","KIN  397AB","","1:00:00PM","2:15:00PM","","","false","","",""
"39530","Kinesiology","KIN  397S","","2:30:00PM","3:45:00PM","","","false","","",""
"38240","Kinesiology","KIN  398","","9:30:00AM","0:45:00AM","","","true","","",""
"33314","Kinesiology","KIN  398A","","1:00:00AM","1:00:00AM","","","true","","",""
"33315","Kinesiology","KIN  430","","1:00:00AM","1:00:00AM","","","true","","",""
"33244","Kinesiology","KIN  430","","1:00:00PM","1:50:00PM","","","true","","",""
"33269","Kinesiology","KIN  430","","","","","","false","","",""
"33270","Kinesiology","KIN  430","","2:30:00PM","4:00:00PM","","","false","","",""
"33271","Kinesiology","KIN  430","","4:40:00PM","6:10:00PM","","","false","","",""
"33277","Kinesiology","KIN  430","","9:30:00AM","1:00:00AM","","","false","","",""
"33320","Kinesiology","KIN  430","","","","","","false","","",""
"33207","Kinesiology","KIN  440","","9:30:00AM","1:00:00AM","","","false","","",""
"33245","Kinesiology","KIN  460","","9:05:00AM","9:55:00AM","","","true","","",""
"33216","Kinesiology","KIN  460","","2:30:00PM","3:20:00PM","","","true","","",""
"33217","Kinesiology","KIN  460","","","","","","false","","",""
"33218","Kinesiology","KIN  460","","2:30:00PM","4:00:00PM","","","false","","",""
"33219","Kinesiology","KIN  460","","4:40:00PM","6:10:00PM","","","false","","",""
"33278","Kinesiology","KIN  460","","9:30:00AM","1:00:00AM","","","false","","",""
"33319","Kinesiology","KIN  470","","","","","","false","","",""
"33246","Kinesiology","KIN  470","","9:30:00AM","0:20:00AM","","","true","","",""
"33272","Kinesiology","KIN  470","","1:00:00PM","2:30:00PM","","","false","","",""
"33273","Kinesiology","KIN  470","","4:00:00PM","5:30:00PM","","","false","","",""
"33274","Kinesiology","KIN  470","","","","","","false","","",""
"33279","Kinesiology","KIN  470","","1:00:00PM","2:30:00PM","","","false","","",""
"33321","Kinesiology","KIN  470","","4:00:00PM","5:30:00PM","","","false","","",""
"33206","Kinesiology","KIN  496","","","","","","false","","",""
"33220","Kinesiology","KIN  496","","1:00:00AM","1:00:00AM","","","true","","",""
"33316","Kinesiology","KIN  496","","1:00:00AM","1:00:00AM","","","true","","",""
"33186","Kinesiology","KIN  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"33238","Kinesiology","KIN  498","","1:00:00AM","1:00:00AM","","","true","","",""
"33310","Kinesiology","KIN  498","","1:00:00AM","1:00:00AM","","","true","","",""
"33311","Kinesiology","KIN  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33221","Kinesiology","KIN  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33285","Kinesiology","KIN  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"33222","Kinesiology","KIN  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"33223","Kinesiology","KIN  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33224","Kinesiology","KIN  530","","1:00:00AM","1:00:00AM","","","true","","",""
"33225","Kinesiology","KIN  571","","9:30:00AM","0:45:00AM","","","true","","",""
"38241","Kinesiology","KIN  596","","","","","","true","","",""
"33226","Kinesiology","KIN  596","","1:00:00AM","1:00:00AM","","","true","","",""
"33188","Kinesiology","KIN  600","","1:00:00AM","1:00:00AM","","","true","","",""
"33328","Kinesiology","KIN  675","","","","","","true","","",""
"33227","Kinesiology","KIN  696","","","","","","false","","",""
"33228","Kinesiology","KIN  696","","1:00:00AM","1:00:00AM","","","true","","",""
"33331","Kinesiology","KIN  697A","","1:00:00AM","1:00:00AM","","","true","","",""
"33276","Kinesiology","KIN  697B","","1:00:00AM","1:00:00AM","","","true","","",""
"33229","Kinesiology","KIN  697E","","1:00:00AM","1:00:00AM","","","true","","",""
"39569","Kinesiology","KIN  697MM","","2:30:00PM","3:20:00PM","","","true","","",""
"33329","Kinesiology","KIN  697R","","1:00:00AM","1:00:00AM","","","true","","",""
"39570","Kinesiology","KIN  697S","","1:25:00PM","2:15:00PM","","","true","","",""
"33282","Kinesiology","KIN  697T","","1:00:00AM","1:00:00AM","","","true","","",""
"33283","Kinesiology","KIN  697T","","1:00:00AM","1:00:00AM","","","true","","",""
"33284","Kinesiology","KIN  698A","","1:00:00AM","1:00:00AM","","","true","","",""
"33236","Kinesiology","KIN  699","","1:00:00AM","1:00:00AM","","","true","","",""
"33230","Kinesiology","KIN  796","","1:00:00AM","1:00:00AM","","","true","","",""
"33231","Kinesiology","KIN  796","","1:00:00AM","1:00:00AM","","","true","","",""
"33189","Kinesiology","KIN  797K","","1:00:00AM","1:00:00AM","","","true","","",""
"33324","Kinesiology","KIN  891","","","","","","false","","",""
"33235","Kinesiology","KIN  896","","","","","","false","","",""
"33232","Kinesiology","KIN  896","","1:00:00AM","1:00:00AM","","","true","","",""
"33330","Kinesiology","KIN  899","","1:00:00AM","1:00:00AM","","","true","","",""
"33233","Kinesiology","KIN  899","","1:00:00AM","1:00:00AM","","","true","","",""
"34481","Labor Studies","LABOR  190A","","2:30:00PM","3:45:00PM","","","true","","",""
